LA_E_2834763,-0.279599
LA_E_8877452,-0.280743
LA_E_6828287,-0.283274
LA_E_6977360,-0.290829
LA_E_5932896,-0.290343
LA_E_5849185,0.254329
LA_E_6163791,-0.286232
LA_E_4581379,0.278094
LA_E_8814547,-0.275755
LA_E_9157999,-0.137830
LA_E_1611480,-0.286980
LA_E_6841754,-0.273117
LA_E_1781840,-0.291494
LA_E_8872199,-0.275516
LA_E_1837629,-0.311221
LA_E_6314733,0.287695
LA_E_8469141,-0.286741
LA_E_3379393,0.276493
LA_E_7783830,-0.294810
LA_E_8339197,-0.279453
LA_E_9472752,-0.291303
LA_E_1425990,-0.304777
LA_E_9088738,0.280461
LA_E_2520601,-0.281917
LA_E_2355000,-0.286895
LA_E_7535126,-0.288811
LA_E_2394352,-0.309342
LA_E_5884357,-0.289073
LA_E_8787897,-0.284290
LA_E_3125426,-0.306623
LA_E_6320499,-0.282257
LA_E_8617121,0.274068
LA_E_2608310,-0.289445
LA_E_7203940,-0.287659
LA_E_8868279,-0.286140
LA_E_7462445,-0.276038
LA_E_8844552,-0.300863
LA_E_9120891,-0.265636
LA_E_2634822,-0.295210
LA_E_3757378,0.258319
LA_E_4550461,-0.280277
LA_E_4920751,-0.314181
LA_E_9817776,-0.278687
LA_E_4557471,-0.290442
LA_E_1070406,-0.295267
LA_E_3003752,0.253077
LA_E_8806575,-0.263169
LA_E_2417530,-0.268742
LA_E_5323454,0.251683
LA_E_2947508,-0.287119
LA_E_8469160,-0.294135
LA_E_1027220,0.286412
LA_E_9328266,-0.296173
LA_E_3820322,-0.275588
LA_E_4751686,-0.290131
LA_E_7655544,-0.280287
LA_E_8925219,-0.282910
LA_E_8110643,-0.302002
LA_E_2775552,-0.289187
LA_E_9276097,-0.288730
LA_E_5246322,-0.293487
LA_E_6092883,-0.303842
LA_E_7355163,-0.284873
LA_E_9804952,-0.284625
LA_E_2985346,-0.281938
LA_E_8285179,-0.285550
LA_E_5118048,-0.295192
LA_E_4430413,-0.277532
LA_E_3558965,-0.267454
LA_E_4732931,-0.278177
LA_E_4757272,0.282633
LA_E_8992946,-0.264205
LA_E_8155315,-0.295827
LA_E_2143322,-0.277587
LA_E_9382115,-0.234403
LA_E_4641783,0.223329
LA_E_5210371,-0.262747
LA_E_1746654,-0.285585
LA_E_7824929,-0.269611
LA_E_8816717,-0.264397
LA_E_3746504,-0.292577
LA_E_8463157,-0.282191
LA_E_7642353,-0.281314
LA_E_5157926,-0.294185
LA_E_8979583,-0.307929
LA_E_2665242,-0.273704
LA_E_6154503,0.241083
LA_E_1395552,0.256621
LA_E_9500557,-0.286595
LA_E_5194826,-0.048747
LA_E_1424685,-0.281813
LA_E_6624193,0.284377
LA_E_5871315,0.319062
LA_E_3378367,-0.292792
LA_E_9853957,-0.271591
LA_E_4988348,-0.279508
LA_E_2161075,0.257639
LA_E_3750625,-0.265118
